experiment,site,sid,seed,mgr,level,critical_mission_completion_time_s,critical_mission_deadline_violation,affected_critical,recovery_success,system_weighted_loss,pending_before_deadline_penalty,swl_sensitivity_exclude_pending,second_state,second_mode,path
2,A,E2_F1_C3,20240617,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240617/B4b
2,A,E2_F1_C3,20240618,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F1_C3/seed20240618/B0
2,A,E2_F1_C3,20240618,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240618/B1
2,A,E2_F1_C3,20240618,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240618/B2
2,A,E2_F1_C3,20240618,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240618/B4b
2,A,E2_F1_C3,20240619,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F1_C3/seed20240619/B0
2,A,E2_F1_C3,20240619,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240619/B1
2,A,E2_F1_C3,20240619,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240619/B2
2,A,E2_F1_C3,20240619,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240619/B4b
2,A,E2_F1_C3,20240620,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F1_C3/seed20240620/B0
2,A,E2_F1_C3,20240620,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240620/B1
2,A,E2_F1_C3,20240620,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240620/B2
2,A,E2_F1_C3,20240620,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F1_C3/seed20240620/B4b
2,A,E2_F2_C1,20240601,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240601/B0
2,A,E2_F2_C1,20240601,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240601/B1
2,A,E2_F2_C1,20240601,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240601/B2
2,A,E2_F2_C1,20240601,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240601/B4b
2,A,E2_F2_C1,20240602,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240602/B0
2,A,E2_F2_C1,20240602,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240602/B1
2,A,E2_F2_C1,20240602,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240602/B2
2,A,E2_F2_C1,20240602,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240602/B4b
2,A,E2_F2_C1,20240603,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240603/B0
2,A,E2_F2_C1,20240603,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240603/B1
2,A,E2_F2_C1,20240603,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240603/B2
2,A,E2_F2_C1,20240603,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240603/B4b
2,A,E2_F2_C1,20240604,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240604/B0
2,A,E2_F2_C1,20240604,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240604/B1
2,A,E2_F2_C1,20240604,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240604/B2
2,A,E2_F2_C1,20240604,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240604/B4b
2,A,E2_F2_C1,20240605,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240605/B0
2,A,E2_F2_C1,20240605,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240605/B1
2,A,E2_F2_C1,20240605,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240605/B2
2,A,E2_F2_C1,20240605,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240605/B4b
2,A,E2_F2_C1,20240606,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240606/B0
2,A,E2_F2_C1,20240606,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240606/B1
2,A,E2_F2_C1,20240606,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240606/B2
2,A,E2_F2_C1,20240606,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240606/B4b
2,A,E2_F2_C1,20240607,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240607/B0
2,A,E2_F2_C1,20240607,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240607/B1
2,A,E2_F2_C1,20240607,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240607/B2
2,A,E2_F2_C1,20240607,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240607/B4b
2,A,E2_F2_C1,20240608,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240608/B0
2,A,E2_F2_C1,20240608,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240608/B1
2,A,E2_F2_C1,20240608,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240608/B2
2,A,E2_F2_C1,20240608,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240608/B4b
2,A,E2_F2_C1,20240609,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240609/B0
2,A,E2_F2_C1,20240609,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240609/B1
2,A,E2_F2_C1,20240609,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240609/B2
2,A,E2_F2_C1,20240609,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240609/B4b
2,A,E2_F2_C1,20240610,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240610/B0
2,A,E2_F2_C1,20240610,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240610/B1
2,A,E2_F2_C1,20240610,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240610/B2
2,A,E2_F2_C1,20240610,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240610/B4b
2,A,E2_F2_C1,20240611,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240611/B0
2,A,E2_F2_C1,20240611,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240611/B1
2,A,E2_F2_C1,20240611,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240611/B2
2,A,E2_F2_C1,20240611,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240611/B4b
2,A,E2_F2_C1,20240612,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240612/B0
2,A,E2_F2_C1,20240612,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240612/B1
2,A,E2_F2_C1,20240612,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240612/B2
2,A,E2_F2_C1,20240612,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240612/B4b
2,A,E2_F2_C1,20240613,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240613/B0
2,A,E2_F2_C1,20240613,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240613/B1
2,A,E2_F2_C1,20240613,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240613/B2
2,A,E2_F2_C1,20240613,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240613/B4b
2,A,E2_F2_C1,20240614,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240614/B0
2,A,E2_F2_C1,20240614,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240614/B1
2,A,E2_F2_C1,20240614,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240614/B2
2,A,E2_F2_C1,20240614,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240614/B4b
2,A,E2_F2_C1,20240615,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240615/B0
2,A,E2_F2_C1,20240615,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240615/B1
2,A,E2_F2_C1,20240615,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240615/B2
2,A,E2_F2_C1,20240615,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240615/B4b
2,A,E2_F2_C1,20240616,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240616/B0
2,A,E2_F2_C1,20240616,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240616/B1
2,A,E2_F2_C1,20240616,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240616/B2
2,A,E2_F2_C1,20240616,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240616/B4b
2,A,E2_F2_C1,20240617,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240617/B0
2,A,E2_F2_C1,20240617,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240617/B1
2,A,E2_F2_C1,20240617,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240617/B2
2,A,E2_F2_C1,20240617,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240617/B4b
2,A,E2_F2_C1,20240618,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240618/B0
2,A,E2_F2_C1,20240618,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240618/B1
2,A,E2_F2_C1,20240618,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240618/B2
2,A,E2_F2_C1,20240618,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240618/B4b
2,A,E2_F2_C1,20240619,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240619/B0
2,A,E2_F2_C1,20240619,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240619/B1
2,A,E2_F2_C1,20240619,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240619/B2
2,A,E2_F2_C1,20240619,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240619/B4b
2,A,E2_F2_C1,20240620,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240620/B0
2,A,E2_F2_C1,20240620,B1,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240620/B1
2,A,E2_F2_C1,20240620,B2,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240620/B2
2,A,E2_F2_C1,20240620,B4b,,110,False,False,False,,,,,,runs/experiment2/E2_F2_C1/seed20240620/B4b
2,A,E2_F2_C2,20240601,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240601/B0
2,A,E2_F2_C2,20240601,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240601/B1
2,A,E2_F2_C2,20240601,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240601/B2
2,A,E2_F2_C2,20240601,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240601/B4b
2,A,E2_F2_C2,20240602,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240602/B0
2,A,E2_F2_C2,20240602,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240602/B1
2,A,E2_F2_C2,20240602,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240602/B2
2,A,E2_F2_C2,20240602,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240602/B4b
2,A,E2_F2_C2,20240603,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240603/B0
2,A,E2_F2_C2,20240603,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240603/B1
2,A,E2_F2_C2,20240603,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240603/B2
2,A,E2_F2_C2,20240603,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240603/B4b
2,A,E2_F2_C2,20240604,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240604/B0
2,A,E2_F2_C2,20240604,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240604/B1
2,A,E2_F2_C2,20240604,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240604/B2
2,A,E2_F2_C2,20240604,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240604/B4b
2,A,E2_F2_C2,20240605,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240605/B0
2,A,E2_F2_C2,20240605,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240605/B1
2,A,E2_F2_C2,20240605,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240605/B2
2,A,E2_F2_C2,20240605,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240605/B4b
2,A,E2_F2_C2,20240606,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240606/B0
2,A,E2_F2_C2,20240606,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240606/B1
2,A,E2_F2_C2,20240606,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240606/B2
2,A,E2_F2_C2,20240606,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240606/B4b
2,A,E2_F2_C2,20240607,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240607/B0
2,A,E2_F2_C2,20240607,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240607/B1
2,A,E2_F2_C2,20240607,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240607/B2
2,A,E2_F2_C2,20240607,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240607/B4b
2,A,E2_F2_C2,20240608,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240608/B0
2,A,E2_F2_C2,20240608,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240608/B1
2,A,E2_F2_C2,20240608,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240608/B2
2,A,E2_F2_C2,20240608,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240608/B4b
2,A,E2_F2_C2,20240609,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240609/B0
2,A,E2_F2_C2,20240609,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240609/B1
2,A,E2_F2_C2,20240609,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240609/B2
2,A,E2_F2_C2,20240609,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240609/B4b
2,A,E2_F2_C2,20240610,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240610/B0
2,A,E2_F2_C2,20240610,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240610/B1
2,A,E2_F2_C2,20240610,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240610/B2
2,A,E2_F2_C2,20240610,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240610/B4b
2,A,E2_F2_C2,20240611,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240611/B0
2,A,E2_F2_C2,20240611,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240611/B1
2,A,E2_F2_C2,20240611,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240611/B2
2,A,E2_F2_C2,20240611,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240611/B4b
2,A,E2_F2_C2,20240612,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240612/B0
2,A,E2_F2_C2,20240612,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240612/B1
2,A,E2_F2_C2,20240612,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240612/B2
2,A,E2_F2_C2,20240612,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240612/B4b
2,A,E2_F2_C2,20240613,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240613/B0
2,A,E2_F2_C2,20240613,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240613/B1
2,A,E2_F2_C2,20240613,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240613/B2
2,A,E2_F2_C2,20240613,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240613/B4b
2,A,E2_F2_C2,20240614,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240614/B0
2,A,E2_F2_C2,20240614,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240614/B1
2,A,E2_F2_C2,20240614,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240614/B2
2,A,E2_F2_C2,20240614,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240614/B4b
2,A,E2_F2_C2,20240615,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240615/B0
2,A,E2_F2_C2,20240615,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240615/B1
2,A,E2_F2_C2,20240615,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240615/B2
2,A,E2_F2_C2,20240615,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240615/B4b
2,A,E2_F2_C2,20240616,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240616/B0
2,A,E2_F2_C2,20240616,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240616/B1
2,A,E2_F2_C2,20240616,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240616/B2
2,A,E2_F2_C2,20240616,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240616/B4b
2,A,E2_F2_C2,20240617,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240617/B0
2,A,E2_F2_C2,20240617,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240617/B1
2,A,E2_F2_C2,20240617,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240617/B2
2,A,E2_F2_C2,20240617,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240617/B4b
2,A,E2_F2_C2,20240618,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240618/B0
2,A,E2_F2_C2,20240618,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240618/B1
2,A,E2_F2_C2,20240618,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240618/B2
2,A,E2_F2_C2,20240618,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240618/B4b
2,A,E2_F2_C2,20240619,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240619/B0
2,A,E2_F2_C2,20240619,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240619/B1
2,A,E2_F2_C2,20240619,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240619/B2
2,A,E2_F2_C2,20240619,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240619/B4b
2,A,E2_F2_C2,20240620,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C2/seed20240620/B0
2,A,E2_F2_C2,20240620,B1,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240620/B1
2,A,E2_F2_C2,20240620,B2,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240620/B2
2,A,E2_F2_C2,20240620,B4b,,120,False,True,True,,,,,,runs/experiment2/E2_F2_C2/seed20240620/B4b
2,A,E2_F2_C3,20240601,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240601/B0
2,A,E2_F2_C3,20240601,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240601/B1
2,A,E2_F2_C3,20240601,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240601/B2
2,A,E2_F2_C3,20240601,B4b,,272,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240601/B4b
2,A,E2_F2_C3,20240602,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240602/B0
2,A,E2_F2_C3,20240602,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240602/B1
2,A,E2_F2_C3,20240602,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240602/B2
2,A,E2_F2_C3,20240602,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240602/B4b
2,A,E2_F2_C3,20240603,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240603/B0
2,A,E2_F2_C3,20240603,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240603/B1
2,A,E2_F2_C3,20240603,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240603/B2
2,A,E2_F2_C3,20240603,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240603/B4b
2,A,E2_F2_C3,20240604,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240604/B0
2,A,E2_F2_C3,20240604,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240604/B1
2,A,E2_F2_C3,20240604,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240604/B2
2,A,E2_F2_C3,20240604,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240604/B4b
2,A,E2_F2_C3,20240605,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240605/B0
2,A,E2_F2_C3,20240605,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240605/B1
2,A,E2_F2_C3,20240605,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240605/B2
2,A,E2_F2_C3,20240605,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240605/B4b
2,A,E2_F2_C3,20240606,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240606/B0
2,A,E2_F2_C3,20240606,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240606/B1
2,A,E2_F2_C3,20240606,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240606/B2
2,A,E2_F2_C3,20240606,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240606/B4b
2,A,E2_F2_C3,20240607,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240607/B0
2,A,E2_F2_C3,20240607,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240607/B1
2,A,E2_F2_C3,20240607,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240607/B2
2,A,E2_F2_C3,20240607,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240607/B4b
2,A,E2_F2_C3,20240608,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240608/B0
2,A,E2_F2_C3,20240608,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240608/B1
2,A,E2_F2_C3,20240608,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240608/B2
2,A,E2_F2_C3,20240608,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240608/B4b
2,A,E2_F2_C3,20240609,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240609/B0
2,A,E2_F2_C3,20240609,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240609/B1
2,A,E2_F2_C3,20240609,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240609/B2
2,A,E2_F2_C3,20240609,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240609/B4b
2,A,E2_F2_C3,20240610,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240610/B0
2,A,E2_F2_C3,20240610,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240610/B1
2,A,E2_F2_C3,20240610,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240610/B2
2,A,E2_F2_C3,20240610,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240610/B4b
2,A,E2_F2_C3,20240611,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240611/B0
2,A,E2_F2_C3,20240611,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240611/B1
2,A,E2_F2_C3,20240611,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240611/B2
2,A,E2_F2_C3,20240611,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240611/B4b
2,A,E2_F2_C3,20240612,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240612/B0
2,A,E2_F2_C3,20240612,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240612/B1
2,A,E2_F2_C3,20240612,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240612/B2
2,A,E2_F2_C3,20240612,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240612/B4b
2,A,E2_F2_C3,20240613,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240613/B0
2,A,E2_F2_C3,20240613,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240613/B1
2,A,E2_F2_C3,20240613,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240613/B2
2,A,E2_F2_C3,20240613,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240613/B4b
2,A,E2_F2_C3,20240614,B0,,182,True,False,False,,,,,,runs/experiment2/E2_F2_C3/seed20240614/B0
2,A,E2_F2_C3,20240614,B1,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240614/B1
2,A,E2_F2_C3,20240614,B2,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240614/B2
2,A,E2_F2_C3,20240614,B4b,,242,True,True,True,,,,,,runs/experiment2/E2_F2_C3/seed20240614/B4b
