cohort,delay_s,environment_id,environment_identity_status,eta_multiplier,fault_offset_s,fixture_status,fixture_version,fleet_n,group,handoff_s,llm_model,load_ratio,margin_s,method,mode,network_sha256,pair_id,planned_cell_id,proposer,reasoning_effort,reusable_anchor_cell_id,runtime_signature,scenario,scenario_family,seed,site_id,status,timeout_s,within_block_order
development,0,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,65d76fd214d2851a1ead,DEV_CORE-6212e99f54e477c7,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,0,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,11ef2f7704db848f3027,DEV_CORE-9a36285975e2551c,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,0,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,dc8b2dcf918e2e68a989,DEV_CORE-154f22a9bccccc39,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,0,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,e546e6264cc526e40a68,DEV_CORE-8eec544bff5c66cc,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,0,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d63ad5b407ed8e03dfc9,DEV_CORE-80ae94cb43dedc97,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,0,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,65d76fd214d2851a1ead,DEV_CORE-8791e66ea1feba68,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,0,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,11ef2f7704db848f3027,DEV_CORE-5b459842e5c1dbf0,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,0,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,dc8b2dcf918e2e68a989,DEV_CORE-d5d15c972c3fce7a,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,0,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,e546e6264cc526e40a68,DEV_CORE-507332c27a38337d,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,0,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d63ad5b407ed8e03dfc9,DEV_CORE-8baa6e67e4db86cf,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,0,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,65d76fd214d2851a1ead,DEV_CORE-c52f95196a4ffe56,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,0,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,11ef2f7704db848f3027,DEV_CORE-c19668d2619b16a5,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,0,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,dc8b2dcf918e2e68a989,DEV_CORE-4e69509a68130c68,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,0,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,e546e6264cc526e40a68,DEV_CORE-513a6a4671d27e6b,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,0,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d63ad5b407ed8e03dfc9,DEV_CORE-2cc65c8e520d805b,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,30,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,20926674b529c9a8064d,DEV_CORE-9b1efd0b23c7e3af,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,30,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,234cc6021c6c5a1e4906,DEV_CORE-ba685e0aca7f02d9,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,30,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,8c166829a3cca73dc2a4,DEV_CORE-0efb753cb0893bab,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,30,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b458419bcf2af7ecb35b,DEV_CORE-1acd38eec71e19b3,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,30,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c06e818d8deb15ff809a,DEV_CORE-e6ce4978ec2cd0f5,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,30,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,20926674b529c9a8064d,DEV_CORE-ecb33fb0547b7246,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,30,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,234cc6021c6c5a1e4906,DEV_CORE-8b188f0e98bfbfec,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,30,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,8c166829a3cca73dc2a4,DEV_CORE-d3ad33b6569dc207,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,30,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b458419bcf2af7ecb35b,DEV_CORE-b2a47c4d023d9e16,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,30,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c06e818d8deb15ff809a,DEV_CORE-9fd9d3d6c2c481a6,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,30,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,20926674b529c9a8064d,DEV_CORE-90167b1629419fe0,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,30,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,234cc6021c6c5a1e4906,DEV_CORE-fce5aa39265ca179,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,30,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,8c166829a3cca73dc2a4,DEV_CORE-2d91a684bf84cccc,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,30,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b458419bcf2af7ecb35b,DEV_CORE-77a5e90d7ba5c4e9,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,30,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c06e818d8deb15ff809a,DEV_CORE-9a9424147b9f37a8,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,30,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,20926674b529c9a8064d,DEV_CORE-c47bce6735aa07fe,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,30,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,234cc6021c6c5a1e4906,DEV_CORE-4f03d748dec844a4,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,30,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,8c166829a3cca73dc2a4,DEV_CORE-104e9504e3138351,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,30,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b458419bcf2af7ecb35b,DEV_CORE-189d53b9bf7d88f0,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,30,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,c06e818d8deb15ff809a,DEV_CORE-9f8eabe0a3df0790,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,60,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,a90887ea4f1c0619b93f,DEV_CORE-2887bab10393934a,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,60,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,81fe0d564d71613db42c,DEV_CORE-a576a5c543134e99,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,60,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,00938419e014543da011,DEV_CORE-7279ad1aac1184b7,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,60,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,48ac1d80785c9d843711,DEV_CORE-cb5e1a1ef5fbdcd3,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,60,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ebeeeb3208d6a3e3a429,DEV_CORE-b95e68508975b960,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,60,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,a90887ea4f1c0619b93f,DEV_CORE-4d44a0a7c4cdcc6a,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,60,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,81fe0d564d71613db42c,DEV_CORE-8cb52adb55366662,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,60,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,00938419e014543da011,DEV_CORE-c755c8531fe619bd,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,60,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,48ac1d80785c9d843711,DEV_CORE-fb0744ccae519a38,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,60,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ebeeeb3208d6a3e3a429,DEV_CORE-41e01dd647552c05,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,60,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,a90887ea4f1c0619b93f,DEV_CORE-78b6e99274a3ca8d,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,60,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,81fe0d564d71613db42c,DEV_CORE-9d98bda81de8e748,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,60,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,00938419e014543da011,DEV_CORE-d467f5d4d0a72d01,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,60,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,48ac1d80785c9d843711,DEV_CORE-476c4a064c0705b9,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,60,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_TX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ebeeeb3208d6a3e3a429,DEV_CORE-c696ce4409d76abe,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,60,f589f9f7ff763189064e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,a90887ea4f1c0619b93f,DEV_CORE-c2e95f7524eee6ff,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270901,A,planned_not_executed,,
development,60,3d4b131a1c14378fe252,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,81fe0d564d71613db42c,DEV_CORE-6fd6d8db40795626,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270902,A,planned_not_executed,,
development,60,93d8c9fdfcb84f6d0b66,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,00938419e014543da011,DEV_CORE-155561590c08321d,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270903,A,planned_not_executed,,
development,60,11607bb72ca056cb6797,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,48ac1d80785c9d843711,DEV_CORE-8daed3503e3bc878,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270904,A,planned_not_executed,,
development,60,aede066d81eee258b88f,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ebeeeb3208d6a3e3a429,DEV_CORE-f5515a5b88d9071c,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20270905,A,planned_not_executed,,
development,0,683b8ec9d72929b367c3,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d9405c197ee0ddb74704,DEV_CORE-f97cc10dc26b32bb,SCRIPTED_V1,,,pending_implementation_and_freeze,S2,S2,20270901,A,planned_not_executed,,
development,0,646d4d40211da1f1d237,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,9393226541298be1333c,DEV_CORE-5437d8cb4f1fdc5e,SCRIPTED_V1,,,pending_implementation_and_freeze,S2,S2,20270902,A,planned_not_executed,,
development,0,69b71cc4f281be8ffe29,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,1a5e14e5e31145edc25e,DEV_CORE-66bc3876601fbebf,SCRIPTED_V1,,,pending_implementation_and_freeze,S2,S2,20270903,A,planned_not_executed,,
development,0,56d75c5b21df9aaf946a,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d8eb566aedc8b3b84867,DEV_CORE-9023e1359c7d81c0,SCRIPTED_V1,,,pending_implementation_and_freeze,S2,S2,20270904,A,planned_not_executed,,
development,0,5b3c468a5a00952eab7e,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_FIX,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,1f3f05660ec68bece7cd,DEV_CORE-943fcba54fa778b0,SCRIPTED_V1,,,pending_implementation_and_freeze,S2,S2,20270905,A,planned_not_executed,,
development,0,683b8ec9d72929b367c3,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d9405c197ee0ddb74704,DEV_CORE-4951912d41654865,SCRIPTED_V1,,,pending_implementation_and_freeze,S2,S2,20270901,A,planned_not_executed,,
development,0,646d4d40211da1f1d237,planning_only_formal_fixture_missing,,,not_materialized,pending_formal_freeze_v0.2,,DEV_CORE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,9393226541298be1333c,DEV_CORE-a482fa4e1acd362f,SCRIPTED_V1,,,pending_implementation_and_freeze,S2,S2,20270902,A,planned_not_executed,,
